date,close,high,low,open,volume
2026-04-16,1337.1178,1347.5695,1323.879,1345.7777,30211012
2026-04-17,1358.7179,1362.1023,1333.833,1333.833,13869105
2026-04-20,1357.0258,1366.6811,1346.5741,1356.9261,13614733
2026-04-21,1347.0718,1363.4958,1343.8864,1352.7455,27293629
2026-04-22,1355.8312,1359.7133,1342.891,1344.0856,9525953
2026-04-23,1337.2173,1349.2616,1334.5296,1339.8053,16385079
2026-04-24,1321.6891,1339.7058,1318.9019,1333.8329,11744802
2026-04-27,1359.5142,1365.2874,1304.9663,1306.9571,24673098
2026-04-28,1382.5078,1388.7787,1350.7546,1351.75,41027699
2026-04-29,1418.8398,1427.2012,1384.8968,1385.5935,30542143
2026-04-30,1424.2151,1430.3865,1386.6885,1402.5154,30957881
2026-05-01,1424.2151,1424.2151,1424.2151,1424.2151,0
2026-05-04,1456.3663,1460.6466,1426.8031,1426.8031,24035700
2026-05-05,1456.864,1466.619,1443.3266,1453.2806,23543341
2026-05-06,1431.2823,1466.5195,1420.9302,1456.2668,14221786
2026-05-07,1429.5901,1442.8289,1423.7173,1432.1782,19816903
2026-05-08,1428.5947,1436.1598,1410.9762,1419.4371,8663105
2026-05-11,1381.811,1421.4279,1375.6396,1413.4647,15261787
2026-05-12,1357.7224,1387.0866,1354.0395,1385.5935,24357500
2026-05-13,1352.5464,1366.0838,1346.1758,1355.1344,13797989
2026-05-14,1355.5326,1371.658,1352.1482,1358.9168,17303059
2026-05-15,1330.2495,1358.5188,1323.0826,1350.5556,19976192
2026-05-18,1329.7518,1335.8237,1312.6309,1327.8606,13022473
2026-05-19,1316.6124,1337.8144,1312.3323,1332.5388,21665501
2026-05-20,1353.4421,1356.6275,1306.5589,1312.6308,13248515
2026-05-21,1343.3887,1364.5907,1339.0089,1360.9076,17150630
2026-05-22,1348.2661,1361.1068,1342.8909,1343.7868,7105813
2026-05-25,1360.7086,1364.7897,1350.7546,1360.5096,6750071
2026-05-26,1350.058,1362.2018,1346.1759,1353.8404,13769747
2026-05-27,1344.2845,1354.7362,1342.3933,1346.773,13215138
2026-05-28,1344.2845,1344.2845,1344.2845,1344.2845,0
2026-05-29,1315.1194,1362.6994,1310.9388,1357.7225,42634247
2026-06-01,1313.9249,1329.3536,1312.4318,1326.3674,10700603
2026-06-02,1308.5498,1321.6891,1294.3157,1301.6815,23302785
2026-06-03,1307.1562,1317.9066,1295.0124,1308.948,20012293
2026-06-04,1297.7,1305.1654,1287.1488,1295.0124,23474327
2026-06-05,1291.0,1306.0,1288.0,1304.5,17785223
2026-06-08,1263.3,1282.6,1259.2,1277.0,16494759
2026-06-09,1269.2,1274.2,1257.5,1269.0,23620214
2026-06-10,1258.8,1300.5,1254.4,1275.0,21012796
2026-06-11,1263.0,1276.0,1253.2,1258.0,13117486
2026-06-12,1293.0,1297.0,1262.5,1277.0,11988785
2026-06-15,1307.0,1325.0,1303.3,1315.3,18633321
2026-06-16,1328.8,1333.4,1306.4,1313.4,18513223
2026-06-17,1332.7,1334.0,1317.0,1333.0,10029170
2026-06-18,1328.1,1333.9,1322.0,1330.0,15494549
2026-06-19,1309.5,1338.2,1305.3,1328.0,24887034
2026-06-22,1326.5,1344.9,1314.1,1316.7,12931213
2026-06-23,1309.5,1333.0,1304.0,1328.9,15400184
2026-06-24,1313.6,1322.0,1297.5,1305.7,11030917
2026-06-25,1318.1,1328.0,1314.6,1318.0,12694362
2026-06-26,1318.1,1318.1,1318.1,1318.1,0
2026-06-29,1301.0,1313.7,1292.6,1308.0,13757656
2026-06-30,1293.9,1306.9,1290.0,1306.9,15695263
2026-07-01,1308.0,1312.2,1296.5,1298.9,7001401
2026-07-02,1303.5,1313.2,1299.0,1310.0,17795024
2026-07-03,1304.0,1312.0,1302.0,1312.0,7839550
2026-07-06,1321.3,1325.6,1299.4,1304.0,7610709
2026-07-07,1308.4,1328.0,1304.1,1323.5,14335554
2026-07-08,1275.9,1302.3,1271.6,1297.0,19960868
2026-07-09,1279.8,1296.5,1274.2,1277.1,14651963
2026-07-10,1307.8,1311.1,1287.8,1291.9,8412537
2026-07-13,1296.9,1306.4,1295.0,1300.0,9488352
2026-07-14,1293.0,1308.0,1286.9,1290.0,13511284
2026-07-15,1295.5,1310.9,1294.1,1294.1,9577965
2026-07-16,1296.6,1309.4,1291.8,1295.5,15631046
2026-07-17,1327.2,1330.3,1296.1,1300.0,18302218
2026-07-20,1323.1,1345.9,1314.9,1317.2,14305844
2026-07-21,1303.7,1326.9,1302.7,1321.0,12753410
2026-07-22,1288.6,1304.6,1280.7,1302.0,10840383
2026-07-23,1272.2,1287.3,1268.0,1283.0,12580741
2026-07-24,1278.0,1283.4,1249.8,1265.0,9817000
2026-07-27,1280.0,1288.7,1278.0,1288.2,7163132
2026-07-28,1267.7,1279.2,1265.9,1275.0,9312184
2026-07-29,1275.9,1282.4,1268.7,1275.0,9448307
2026-07-30,1292.9,1297.0,1275.3,1279.8,12158451
2026-07-31,1307.8,1309.7,1293.6,1295.0,8624996
2026-08-03,1319.0,1319.0,1306.0,1315.2,7508023
2026-08-04,1290.9,1315.0,1286.4,1315.0,10759546
2026-08-05,1280.0,1299.0,1270.1,1293.0,24820782
2026-08-06,1325.0,1325.2,1281.2,1285.0,20342297
2026-08-07,1334.8,1337.0,1316.6,1320.0,9885638
2026-08-10,1327.3,1332.9,1321.3,1330.1,8207102
2026-08-11,1323.9,1328.7,1314.1,1326.6,9953124
2026-08-12,1329.0,1329.0,1309.2,1323.9,7901012
2026-08-13,1317.0,1327.8,1307.2,1327.8,9397301
2026-08-14,1310.0,1317.5,1301.5,1317.0,10497358
2026-08-17,1316.0,1320.8,1298.1,1314.0,13383867
2026-08-18,1322.0,1328.6,1311.2,1314.0,10180567
2026-08-19,1311.0,1321.6,1303.5,1320.3,7489365
2026-08-20,1313.2,1316.5,1307.0,1315.5,5546227
2026-08-21,1316.0,1316.0,1308.0,1314.0,5434871
2026-08-24,1309.8,1320.0,1302.4,1316.6,7277167
2026-08-25,1317.0,1317.1,1300.0,1304.3,7115355
2026-08-26,1298.0,1315.6,1298.0,1310.0,5744474
2026-08-27,1282.2,1308.4,1282.2,1305.0,11271497
2026-08-28,1287.0,1291.8,1280.0,1284.9,6830228
2026-08-31,1277.0,1297.6,1271.0,1278.7,34871137
2026-09-01,1309.0,1311.8,1280.0,1285.0,12617528
2026-09-02,1313.1,1321.9,1293.1,1298.0,13497841
2026-09-03,1302.5,1316.8,1302.5,1313.1,9721454
2026-09-04,1322.0,1333.0,1304.1,1304.1,13031534
